eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
29,0.19629070544104535,-32.64999510045622,0.610695702858388,4.2,0.305347851429194,6.2785034932523685,3.2619387653501986,0.7,0.3,5.373534074881717,0
30,0.2054667733699308,-23.6441183127062,0.5091695248465082,8.2,0.2545847624232541,6.383027354085153,3.4515265368171018,0.7,0.3,5.503577108904738,0
31,0.2049553838534435,-41.342989842098525,0.6985825604975482,9.2,0.3492912802487741,6.268442548937396,3.085926657892574,0.7,0.3,5.313687781623949,0
32,0.21965040614859566,-41.32019903831939,0.6981829233238157,9.2,0.34909146166190785,6.20711802171904,3.0808577673376867,0.7,0.3,5.269239945404634,0
33,0.24336498768516057,-45.924788167431586,0.7943671959444357,9.2,0.39718359797221786,6.256188087298658,3.0176485796395185,0.7,0.3,5.284626235000916,0
34,0.23989310317118417,-44.613177211715566,0.7943874421182796,9.2,0.3971937210591398,6.253181477129918,3.019355192544868,0.7,0.3,5.283033591754403,0
35,0.24125920391004554,-43.74147400387708,0.7641238481059923,9.2,0.38206192405299616,6.239046491906086,3.0507706348249073,0.7,0.3,5.282563734781732,0
36,0.21702403263936618,-43.00269854640284,0.7644212939688998,9.2,0.3822106469844499,6.250896530891293,2.96122696113266,0.7,0.3,5.263995659963703,0
37,0.2196643670822481,-36.12965632418185,0.6852136765014225,3.2,0.34260683825071125,6.250884875139522,3.1601707935456353,0.7,0.3,5.323670650661356,0
38,0.2167898079942456,-40.64202373899533,0.4176885158942971,9.2,0.20884425794714856,6.353454776355982,3.3070761975358844,0.7,0.3,5.439541202709952,0
39,0.22846252934303654,-42.298169605536266,0.7215534405093469,5.2,0.36077672025467344,6.20533170714068,3.0708250176377367,0.7,0.3,5.264979700289797,0
40,0.22666262810533538,-42.530568154432316,0.7289677966528559,5.2,0.36448389832642797,6.229609652053736,3.0664103884798775,0.7,0.3,5.280649872981579,0
41,0.23183495086543898,-43.88585062022294,0.6193961925656246,5.2,0.3096980962828123,6.230804602671451,3.1397246848537517,0.7,0.3,5.303480627326142,0
42,0.20533156965442537,-46.171608305902,0.7699430768815703,5.2,0.38497153844078513,6.351260547180172,2.9033871460155996,0.7,0.3,5.3168985268308,0
43,0.2362417486752254,-35.77879085177506,0.5653473070945323,7.2,0.28267365354726615,6.2933730607696505,3.236462276623374,0.7,0.3,5.376299825525767,0
