eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
61,0.2389341754623817,-38.78525543224873,0.9976538657984519,4.0,0.49882693289922597,6.2777902846306946,2.9162648423363597,0.7,0.3,5.269332651942394,0
62,0.21811932880693752,-41.339416390946,0.8771087653007059,1.0,0.43855438265035296,6.290573246840634,2.879348306378147,0.7,0.3,5.267205764701888,0
63,0.23020084951124967,-38.0824956170138,0.9879421254451329,6.0,0.49397106272256647,6.275677553473877,2.8980412312361845,0.7,0.3,5.262386656802569,0
64,0.22634086338382842,-35.24424342481532,0.9046570034169021,10.0,0.45232850170845107,6.237010383880616,3.015061205445481,0.7,0.3,5.270425630350075,0
65,0.22068881786433744,-36.2349588275547,0.8937308848416168,7.0,0.4468654424208084,6.269901340808073,2.9588959732839686,0.7,0.3,5.276599730550842,0
66,0.22307259909605398,-40.180004911064536,0.9802289580623734,7.0,0.4901144790311867,6.303285877187804,2.839115628624236,0.7,0.3,5.264034802618733,0
67,0.22188926805419185,-39.861780041669036,0.9583449739107693,7.0,0.47917248695538467,6.293218794593394,2.852658494722739,0.7,0.3,5.261050704632198,0
68,0.22450171064600866,-40.70714401129379,0.938511885797475,7.0,0.4692559428987375,6.275815657620216,2.867509385115717,0.7,0.3,5.253323775868866,0
69,0.22822087955243642,-39.28215639146319,0.9221928450904752,7.0,0.4610964225452376,6.25364732864034,2.927828035725943,0.7,0.3,5.255901540766021,0
70,0.2155744406499279,-42.35693274717786,0.94703584829221,5.0,0.473517924146105,6.3552252994268965,2.7633121033615797,0.7,0.3,5.277651340607301,0
71,0.22283866349636047,-41.70892460290075,0.912214843391268,7.0,0.456107421695634,6.278679178149871,2.8560642044405973,0.7,0.3,5.2518946860370885,0
72,0.21874904768936448,-43.886671260766846,0.9588601236393267,8.0,0.47943006181966336,6.368594540409135,2.7775710748294515,0.7,0.3,5.29128750073523,0
73,0.21706747941440072,-43.26540038671861,0.8591676687615319,5.0,0.42958383438076597,6.306743929142354,2.8453777267499714,0.7,0.3,5.268334068424639,0
74,0.220046851232475,-38.53597062494427,0.935360419950775,9.0,0.4676802099753875,6.28581234706997,2.8907654381128864,0.7,0.3,5.267298274382845,0
75,0.22589547845350602,-42.851776979330424,0.9260637909385089,0.2,0.46303189546925444,6.312312707677619,2.8502381326438386,0.7,0.3,5.273690335167485,0
76,0.22407279052341575,-37.524142615342896,0.9911058867134319,3.0,0.49555294335671596,6.284979167927395,2.8802600788281576,0.7,0.3,5.263563441197624,0
77,0.227108890354337,-40.729759500006374,0.8864730168579769,10.0,0.44323650842898843,6.25786545552901,2.931622134274119,0.7,0.3,5.259992459152542,0
78,0.22867596820777283,-38.17896421323071,0.9522923842038101,2.0,0.47614619210190506,6.258132552393028,2.9193196914314314,0.7,0.3,5.256488694104549,0
79,0.22227136333215544,-39.012462925023485,0.8978006154208507,7.0,0.44890030771042533,6.267801081852952,2.911712985314702,0.7,0.3,5.260974652891477,0
80,0.22120129857600834,-39.655055838706495,0.9684351204185261,1.0,0.48421756020926304,6.299579719232344,2.8427666032196157,0.7,0.3,5.262535784428525,0
81,0.22357208580922666,-36.55485226418836,0.9776705457884266,4.0,0.4888352728942133,6.2612274385451245,2.9029135289383454,0.7,0.3,5.253733265663091,0
82,0.2247847666467237,-41.63273973999979,0.9638580032501399,5.0,0.48192900162506996,6.285769945010104,2.844258634290669,0.7,0.3,5.253316551794273,0
83,0.23126636536991516,-41.320600293611975,0.9743256732142858,7.0,0.4871628366071429,6.315917003579876,2.8474931242821877,0.7,0.3,5.275389839790569,0
84,0.2333896975645331,-37.13879241355921,0.9431109247206915,6.0,0.47155546236034573,6.2532793754094005,2.961569905934228,0.7,0.3,5.265766534566849,0
85,0.21774464660588866,-44.00879039903124,0.9066139737936851,0.2,0.45330698689684257,6.336754799369723,2.8064350451561406,0.7,0.3,5.277658873105648,0
86,0.2295961336737462,-40.4750174991081,0.9164139710843091,5.0,0.45820698554215455,6.275343816626345,2.921804708701557,0.7,0.3,5.269282084248908,0
87,0.22021374214358433,-38.931138653263964,0.9277103432665201,8.0,0.46385517163326007,6.289791500844316,2.887064332991208,0.7,0.3,5.268973350488383,0
88,0.23243843884122348,-45.81331196308827,0.983662849239471,9.0,0.4918314246197355,6.350096509050292,2.795741075619212,0.7,0.3,5.283789879020968,0
89,0.21522008292611297,-42.26774220221289,0.9343864219957213,2.0,0.46719321099786065,6.341991597189041,2.7801194043005837,0.7,0.3,5.273429939322503,0
90,0.21144272040057854,-41.890729398761074,0.9917430426614297,7.0,0.4958715213307148,6.4159192395660956,2.762588543315261,0.7,0.3,5.319920030690845,0
91,0.2164400571214252,-40.17535378641518,0.9554118437142846,10.0,0.4777059218571423,6.339521235815122,2.792958201204533,0.7,0.3,5.275552325431945,0
92,0.22584774090954096,-39.429639731605725,0.9484481909758427,3.0,0.4742240954879213,6.273380938500249,2.8950594831111003,0.7,0.3,5.259884501883504,0
93,0.22233396632656865,-37.563737380487225,0.9990077957576511,4.0,0.49950389787882554,6.2961777911700105,2.854819974844711,0.7,0.3,5.263770446272421,0
94,0.2213653562841566,-35.99779910485422,0.8656355874434241,1.0,0.43281779372171203,6.229506578092985,3.0076722709616597,0.7,0.3,5.262956285953587,0
95,0.2342051157245869,-37.94362265463205,0.8762030516406082,5.0,0.4381015258203041,6.245651049296785,3.003119579018596,0.7,0.3,5.272891608213328,0
96,0.21882366348363197,-35.31227852959675,0.8974843645642084,7.0,0.4487421822821042,6.2630670074022765,2.9669241805527,0.7,0.3,5.274224159347403,0
97,0.2266207374127308,-42.72755833445356,0.9624119962857598,6.0,0.4812059981428799,6.3154567640775845,2.826709018418459,0.7,0.3,5.268832440379846,0
